dataset_uuid,topic_name
fed5886f-bdb9-4323-958a-ca435607654f,Energy
fed5886f-bdb9-4323-958a-ca435607654f,Climate
a5ca941d-4ad4-48b9-91e6-30d2c53e41e7,Business
a5ca941d-4ad4-48b9-91e6-30d2c53e41e7,Social Services
b0cd287f-6860-451c-8579-8ecef28ad1a8,Energy
200545cc-ab89-4c20-a749-08dfdbdf7a87,Business
bd18ff7e-5788-454e-9476-9beac9f62715,Finance
c1d03ef9-7c83-4f14-92dd-b5d06a185863,Housing
c1d03ef9-7c83-4f14-92dd-b5d06a185863,Climate
c1d03ef9-7c83-4f14-92dd-b5d06a185863,Criminal Justice
02f7a6f3-9b59-48a3-ae63-4ea976eb999f,Labor
02f7a6f3-9b59-48a3-ae63-4ea976eb999f,Weather
02f7a6f3-9b59-48a3-ae63-4ea976eb999f,Health
6d05929b-314c-4a79-882e-c3d0a261daad,Labor
6d05929b-314c-4a79-882e-c3d0a261daad,Business
6d05929b-314c-4a79-882e-c3d0a261daad,Social Services
2164625c-e9b6-473c-af91-cf80bad1844e,Science & Research
2164625c-e9b6-473c-af91-cf80bad1844e,Elections
2164625c-e9b6-473c-af91-cf80bad1844e,Housing
c974eecc-c79a-4631-acda-3f1d9f5f44b6,Housing
c974eecc-c79a-4631-acda-3f1d9f5f44b6,Water
c974eecc-c79a-4631-acda-3f1d9f5f44b6,Agriculture
785e55a6-4da5-4f4e-8185-bc07cedc739f,Environment
785e55a6-4da5-4f4e-8185-bc07cedc739f,Agriculture
d270fd61-bcdf-40cc-979a-5efb094b61ca,Health
d270fd61-bcdf-40cc-979a-5efb094b61ca,Education
d8677594-996c-40a8-9c42-23b921c44201,Elections
d8677594-996c-40a8-9c42-23b921c44201,Weather
47e513af-24ea-492f-9a74-e2afc964c3e0,Water
ec42da88-7992-421f-a6c9-adc905bc9db2,Elections
ec42da88-7992-421f-a6c9-adc905bc9db2,Health
ec42da88-7992-421f-a6c9-adc905bc9db2,Social Services
650eb3c6-2ad6-4b22-814c-b41c99645146,Labor
82349ef7-0454-4c4e-a8ef-695af04cd5b9,Finance
82349ef7-0454-4c4e-a8ef-695af04cd5b9,Housing
82349ef7-0454-4c4e-a8ef-695af04cd5b9,Agriculture
48f6fedc-5ca1-4c9e-a784-122d745ee097,Business
48f6fedc-5ca1-4c9e-a784-122d745ee097,Demographics
05e2ee20-cce3-4855-9790-7043d3be7548,Demographics
05e2ee20-cce3-4855-9790-7043d3be7548,Social Services
3ae23c02-6f01-4412-97c8-e03af4acb401,Housing
9d0271ff-7128-45a8-bc76-f29d239de923,Water
9d0271ff-7128-45a8-bc76-f29d239de923,Weather
69eb4c10-1673-4cc1-99b9-2e8fcdb7dbe5,Science & Research
69eb4c10-1673-4cc1-99b9-2e8fcdb7dbe5,Climate
69eb4c10-1673-4cc1-99b9-2e8fcdb7dbe5,Geospatial
f8d9e5b0-4f02-42b0-81ae-3aad89b076d1,Public Safety
f8d9e5b0-4f02-42b0-81ae-3aad89b076d1,Agriculture
f8d9e5b0-4f02-42b0-81ae-3aad89b076d1,Science & Research
035a3393-d14c-4838-b487-bbd4ef35f965,Science & Research
035a3393-d14c-4838-b487-bbd4ef35f965,Energy
7ec0b833-9a3b-4402-a584-a1f3e5645d4d,Agriculture
7ec0b833-9a3b-4402-a584-a1f3e5645d4d,Water
7ec0b833-9a3b-4402-a584-a1f3e5645d4d,Environment
5c967b90-2f99-4989-9aae-36feb992e8c5,Water
5c967b90-2f99-4989-9aae-36feb992e8c5,Science & Research
290ab8c2-9daa-4b22-bbd5-ba72d8492aae,Geospatial
290ab8c2-9daa-4b22-bbd5-ba72d8492aae,Environment
8b130258-e3ce-42e5-aca1-563a288ec1f2,Business
8b130258-e3ce-42e5-aca1-563a288ec1f2,Labor
8b130258-e3ce-42e5-aca1-563a288ec1f2,Education
0b802376-a963-4c61-8899-9ca128ef6e93,Education
0c628a83-77e6-4e4d-b2dc-34d38387c70b,Elections
15caf49e-4fcd-4c3d-9fbf-001ee5eb8f29,Environment
e504b4df-addf-4424-a979-4f261c1343e0,Water
e504b4df-addf-4424-a979-4f261c1343e0,Criminal Justice
e504b4df-addf-4424-a979-4f261c1343e0,Energy
531d6fcc-c433-4c76-a797-03a407bd9baf,Housing
531d6fcc-c433-4c76-a797-03a407bd9baf,Elections
531d6fcc-c433-4c76-a797-03a407bd9baf,Labor
470f47d9-06c6-4ff6-86e0-80b4715eb549,Geospatial
a476d9f7-4566-4b3b-960a-a2976d7fa224,Climate
a476d9f7-4566-4b3b-960a-a2976d7fa224,Water
3176c020-be68-472a-8876-adf846f0f0f9,Geospatial
01602246-9d8a-415b-ae7a-b2f50b106cee,Energy
01602246-9d8a-415b-ae7a-b2f50b106cee,Science & Research
01602246-9d8a-415b-ae7a-b2f50b106cee,Health
98a441e2-bfdd-4f80-a84a-c5dbb8d5bf89,Elections
98a441e2-bfdd-4f80-a84a-c5dbb8d5bf89,Labor
f007a19d-f307-4d4c-aed4-d28c57dcaf29,Education
7ecaf8a1-48ed-415c-b812-c0504cedf6e1,Energy
7ecaf8a1-48ed-415c-b812-c0504cedf6e1,Agriculture
9e4699a7-38a6-402e-923a-48d811bc4b37,Science & Research
9e4699a7-38a6-402e-923a-48d811bc4b37,Education
f5d4b1ad-87f0-4a9c-8f5c-92f8fa50c9e2,Social Services
f5d4b1ad-87f0-4a9c-8f5c-92f8fa50c9e2,Environment
3613ecfb-deea-4ca5-bef9-be680522a774,Social Services
03b04af5-d169-4edf-97ed-be83affbc82c,Energy
03b04af5-d169-4edf-97ed-be83affbc82c,Public Safety
7715103d-c1bd-4dc2-b132-94bdfe2d23cb,Demographics
7715103d-c1bd-4dc2-b132-94bdfe2d23cb,Labor
beb53824-9cac-49d3-aac6-b7e7bd1ff23f,Criminal Justice
beb53824-9cac-49d3-aac6-b7e7bd1ff23f,Finance
6ada8bc4-2962-427e-aa36-8dc87f34d953,Health
6ada8bc4-2962-427e-aa36-8dc87f34d953,Geospatial
cd6dc4bd-a7a0-4229-9851-5b9d6d5ef22f,Environment
cd6dc4bd-a7a0-4229-9851-5b9d6d5ef22f,Energy
cd6dc4bd-a7a0-4229-9851-5b9d6d5ef22f,Elections
a37dc775-4b4e-48b1-9d8f-2aaae27a2ef4,Housing
44974779-0eb3-4ec2-846a-fa28c67e9a54,Social Services
a8a24108-412d-4dc4-b8b3-9849558303ef,Environment
a8a24108-412d-4dc4-b8b3-9849558303ef,Social Services
a8a24108-412d-4dc4-b8b3-9849558303ef,Transportation
c546ddce-c424-4a9f-89ed-25359038a6ca,Weather
c546ddce-c424-4a9f-89ed-25359038a6ca,Elections
c546ddce-c424-4a9f-89ed-25359038a6ca,Energy
f21d8601-a6df-4a88-ab00-a444031d7232,Weather
53280696-2cf4-408d-99cb-740b3a919990,Energy
53280696-2cf4-408d-99cb-740b3a919990,Labor
53280696-2cf4-408d-99cb-740b3a919990,Agriculture
b153d61d-3f2a-4c96-bf2e-31d808c512bb,Weather
b153d61d-3f2a-4c96-bf2e-31d808c512bb,Environment
2b6fa8ce-2682-4f51-864d-74be746291f5,Business
2b6fa8ce-2682-4f51-864d-74be746291f5,Labor
2b6fa8ce-2682-4f51-864d-74be746291f5,Science & Research
55b31cca-0100-437d-b401-430413138f1a,Finance
5b628e24-bbe3-4d3b-b3a5-f04124654523,Science & Research
5b628e24-bbe3-4d3b-b3a5-f04124654523,Weather
04164117-2820-48a0-aad9-9fe954204987,Social Services
04164117-2820-48a0-aad9-9fe954204987,Climate
f8daf7bb-6e3b-421a-bfe0-8991e37db720,Weather
f8daf7bb-6e3b-421a-bfe0-8991e37db720,Health
f8daf7bb-6e3b-421a-bfe0-8991e37db720,Climate
9dd02d70-d564-4086-87f9-d64019ce201e,Demographics
9dd02d70-d564-4086-87f9-d64019ce201e,Elections
9dd02d70-d564-4086-87f9-d64019ce201e,Housing
c13891fd-d8e5-4dda-a803-78f6343eee45,Finance
4421c0cf-eb31-4ed7-9ed3-51725bf88c79,Weather
4421c0cf-eb31-4ed7-9ed3-51725bf88c79,Agriculture
0ef88612-92c4-4fb1-b037-127ef800adb0,Health
0ef88612-92c4-4fb1-b037-127ef800adb0,Energy
0ef88612-92c4-4fb1-b037-127ef800adb0,Environment
82b05aaf-1db5-47bb-a8c8-3441dcac262d,Social Services
82b05aaf-1db5-47bb-a8c8-3441dcac262d,Geospatial
ea280c72-54f3-4424-b4d3-89fba76315c9,Energy
ea280c72-54f3-4424-b4d3-89fba76315c9,Demographics
29489f9a-ca5f-485a-993c-63be6a575e22,Transportation
29489f9a-ca5f-485a-993c-63be6a575e22,Housing
29489f9a-ca5f-485a-993c-63be6a575e22,Water
d84eca10-a23c-4e96-8c53-cc3ea95f5151,Transportation
d84eca10-a23c-4e96-8c53-cc3ea95f5151,Health
0229a09a-231d-4316-8709-3805e8000659,Transportation
0229a09a-231d-4316-8709-3805e8000659,Education
0229a09a-231d-4316-8709-3805e8000659,Business
554d9735-62ee-43a6-a82b-54cc708bee15,Labor
a1fea136-a3d6-46e7-a33d-e35d3e72930e,Weather
a1fea136-a3d6-46e7-a33d-e35d3e72930e,Transportation
e8841486-43cc-4e2f-8d20-169e407dc576,Public Safety
a8696577-ee9d-4a9f-a021-97d0a4204adc,Business
482003af-56eb-4106-b8bc-1da64b73c082,Climate
482003af-56eb-4106-b8bc-1da64b73c082,Transportation
482003af-56eb-4106-b8bc-1da64b73c082,Finance
eae42f4f-0609-402e-9ab3-d18873c0180d,Labor
eae42f4f-0609-402e-9ab3-d18873c0180d,Geospatial
eae42f4f-0609-402e-9ab3-d18873c0180d,Water
48114891-8719-4e73-814c-f4f53bc01adb,Environment
48114891-8719-4e73-814c-f4f53bc01adb,Demographics
b97552e5-54ff-4cac-880a-99f258250dca,Science & Research
cb355861-4ac2-4c01-8ecf-f0107050d849,Agriculture
2d500575-084d-4184-9c2b-fcbc36913152,Demographics
2d500575-084d-4184-9c2b-fcbc36913152,Geospatial
2d500575-084d-4184-9c2b-fcbc36913152,Criminal Justice
2a50d205-7ed7-417f-86d3-37aefd16aebe,Weather
1dbfe95f-7f52-437b-8de6-30046f6e81dd,Business
1dbfe95f-7f52-437b-8de6-30046f6e81dd,Demographics
5fe90427-a6bd-4d19-a0b3-20574ae611c9,Geospatial
5fe90427-a6bd-4d19-a0b3-20574ae611c9,Weather
dd5ce2d9-6a05-4bd9-a290-f9df14b6c63a,Health
ea8301be-c487-4089-b230-eb14fb25ca46,Finance
ea8301be-c487-4089-b230-eb14fb25ca46,Weather
ea8301be-c487-4089-b230-eb14fb25ca46,Transportation
67eea0ca-f049-494d-a8a0-0aa9a269ddeb,Education
4f37f511-1ff0-4e55-af21-acec8d0957dc,Climate
4f37f511-1ff0-4e55-af21-acec8d0957dc,Water
4f37f511-1ff0-4e55-af21-acec8d0957dc,Criminal Justice
995bf28a-fc36-428a-8eb0-fc699b516def,Energy
995bf28a-fc36-428a-8eb0-fc699b516def,Water
c162e8b7-5e13-4f2d-a9e1-03248601f619,Climate
c162e8b7-5e13-4f2d-a9e1-03248601f619,Transportation
3a392e86-e823-4664-b3c8-4de14e76d164,Science & Research
3a392e86-e823-4664-b3c8-4de14e76d164,Energy
3a392e86-e823-4664-b3c8-4de14e76d164,Agriculture
acb47e87-b576-4b99-882b-22c061a4c14f,Weather
cc871d2c-88ce-41d7-8fcf-b800c147b407,Weather
cc871d2c-88ce-41d7-8fcf-b800c147b407,Water
cc871d2c-88ce-41d7-8fcf-b800c147b407,Environment
3185aaf1-0fd7-4a2e-8cfa-f983c9a17755,Geospatial
dabf47ef-1d51-41e1-99ef-f544dce5079c,Transportation
d6fc3369-ef8f-4c5f-82f2-dc16d84d48d7,Public Safety
d6fc3369-ef8f-4c5f-82f2-dc16d84d48d7,Housing
3cce10ba-0fe2-4566-959d-ad38e8c8fe7a,Water
3cce10ba-0fe2-4566-959d-ad38e8c8fe7a,Climate
b6c11614-8c6a-44d5-a77c-c34053b51db1,Housing
b6c11614-8c6a-44d5-a77c-c34053b51db1,Agriculture
7533850a-d6a0-46ee-8327-1e1be81361c4,Criminal Justice
e6cdd520-a232-43f2-a5e3-08709880202f,Water
e6cdd520-a232-43f2-a5e3-08709880202f,Social Services
e6cdd520-a232-43f2-a5e3-08709880202f,Business
96afb656-f40c-4d95-9f2f-07de12ad0ab6,Health
96afb656-f40c-4d95-9f2f-07de12ad0ab6,Housing
f221d0fc-5387-440b-9c9f-b519459eebc8,Transportation
f221d0fc-5387-440b-9c9f-b519459eebc8,Public Safety
947bd87a-a58e-483e-822e-87613e45ceb8,Education
68d07cd1-7aef-4e5b-b78b-dfb91fd9add6,Social Services
68d07cd1-7aef-4e5b-b78b-dfb91fd9add6,Water
7e42e789-613f-4ef4-89b0-7cff96cf6cf5,Science & Research
a51080c6-9d9e-44fe-958f-6c6b2ce96d3c,Education
a51080c6-9d9e-44fe-958f-6c6b2ce96d3c,Health
a51080c6-9d9e-44fe-958f-6c6b2ce96d3c,Environment
406dde52-ca30-4ca5-ae15-39774b13f5e2,Public Safety
193c3ab4-3499-4559-ab27-ff58ed617e16,Water
193c3ab4-3499-4559-ab27-ff58ed617e16,Finance
193c3ab4-3499-4559-ab27-ff58ed617e16,Environment
ca961e56-f04a-4610-835e-bd837778be62,Housing
ca961e56-f04a-4610-835e-bd837778be62,Climate
ca961e56-f04a-4610-835e-bd837778be62,Health
4249eaa3-e78a-4a7e-98ef-64b8ee9dd1c0,Housing
590864be-2ca6-4a7b-b05b-4e8045d7adc0,Demographics
e08d9d2e-b0ed-48c7-8693-6567db9349df,Health
e08d9d2e-b0ed-48c7-8693-6567db9349df,Geospatial
7263f68d-01e4-4ac6-af2b-1b08a39ac17d,Climate
7263f68d-01e4-4ac6-af2b-1b08a39ac17d,Criminal Justice
c73a4eb1-b160-4363-af08-d6c6969e2073,Public Safety
c73a4eb1-b160-4363-af08-d6c6969e2073,Climate
c73a4eb1-b160-4363-af08-d6c6969e2073,Energy
946be413-20be-48c9-ae6f-11843b10b011,Geospatial
946be413-20be-48c9-ae6f-11843b10b011,Public Safety
0f218028-ca0e-4cfb-9302-939db76bc1d3,Environment
74a5da5a-c643-4b79-b521-04ab9624101a,Social Services
74a5da5a-c643-4b79-b521-04ab9624101a,Science & Research
74a5da5a-c643-4b79-b521-04ab9624101a,Geospatial
0c76a04f-ef93-44b9-be23-f449f300fbe7,Energy
0c76a04f-ef93-44b9-be23-f449f300fbe7,Water
0c76a04f-ef93-44b9-be23-f449f300fbe7,Transportation
c7c4e2cd-73b6-45e0-90c4-5dbd2ac18ee7,Water
58da1201-b675-407b-beb3-c3fb7c53a697,Demographics
58da1201-b675-407b-beb3-c3fb7c53a697,Criminal Justice
2284f339-29e1-45d8-aca7-a38c851a5f4c,Business
ed41ef8e-5cad-4e15-aef1-3cd20db2bc3f,Education
ed41ef8e-5cad-4e15-aef1-3cd20db2bc3f,Weather
830e10d6-b90e-49ea-9992-197f8fffd281,Transportation
830e10d6-b90e-49ea-9992-197f8fffd281,Water
a099b877-c55b-4093-a393-0f7826832caf,Business
98307994-addb-4cb4-9cb0-c3477533fcf0,Health
98307994-addb-4cb4-9cb0-c3477533fcf0,Public Safety
bec57d16-af35-4411-9a3c-6b1cfdc5b33e,Public Safety
bec57d16-af35-4411-9a3c-6b1cfdc5b33e,Transportation
bec57d16-af35-4411-9a3c-6b1cfdc5b33e,Finance
708bfbe8-6021-4241-9da5-bde9b1393127,Elections
535aa450-120b-46ce-be2e-c6589cb4418e,Social Services
535aa450-120b-46ce-be2e-c6589cb4418e,Demographics
46eda1db-d126-44e8-a931-e0e0249083e3,Agriculture
b399a46d-18f5-4ae9-8cce-602ffe7247e9,Science & Research
b399a46d-18f5-4ae9-8cce-602ffe7247e9,Transportation
b399a46d-18f5-4ae9-8cce-602ffe7247e9,Demographics
ed525b40-962c-46da-964f-fdbb9530e808,Criminal Justice
ed525b40-962c-46da-964f-fdbb9530e808,Environment
ed525b40-962c-46da-964f-fdbb9530e808,Agriculture
9aa78263-0ea3-4e7c-9e4a-3064e35ab2f1,Energy
9aa78263-0ea3-4e7c-9e4a-3064e35ab2f1,Agriculture
702feeef-4ebb-475a-86bd-717a19a3d6d6,Weather
702feeef-4ebb-475a-86bd-717a19a3d6d6,Social Services
702feeef-4ebb-475a-86bd-717a19a3d6d6,Geospatial
95bbd9db-aa51-4421-92ea-54c3f0eff0b7,Labor
95bbd9db-aa51-4421-92ea-54c3f0eff0b7,Transportation
42ecf39b-05cd-4a04-8070-c96bf6a0da6e,Water
42ecf39b-05cd-4a04-8070-c96bf6a0da6e,Environment
42ecf39b-05cd-4a04-8070-c96bf6a0da6e,Criminal Justice
4c58431a-1c99-4e3b-a143-19bbf1203617,Environment
4c58431a-1c99-4e3b-a143-19bbf1203617,Elections
3db016d1-1c9c-4ab3-ab58-2befe032a18b,Transportation
ff0cf930-d3a2-4435-b7a8-a873e9f8a3d0,Geospatial
226aa267-74a0-403c-9546-874b00edbb3f,Elections
226aa267-74a0-403c-9546-874b00edbb3f,Weather
7509028b-52a1-4217-ad9b-715d63567e73,Energy
7509028b-52a1-4217-ad9b-715d63567e73,Finance
6d541681-b9f2-4813-84e9-7301791220b7,Science & Research
6d541681-b9f2-4813-84e9-7301791220b7,Weather
6d541681-b9f2-4813-84e9-7301791220b7,Health
f32e03c0-ac91-4ef0-8548-332bb2084f5f,Environment
f32e03c0-ac91-4ef0-8548-332bb2084f5f,Criminal Justice
c1d90acb-c961-4268-8441-b5a4d1670a32,Education
2aaab026-05e0-464f-bce3-81bcc714f07e,Climate
e1a4a9cb-1b36-4afb-b9d7-7c413c05244b,Geospatial
e1a4a9cb-1b36-4afb-b9d7-7c413c05244b,Science & Research
54dd0631-ae22-4ce4-a51e-f75df32c19c7,Social Services
0fd87aef-311f-47f0-bd41-256f0d49c666,Demographics
82d3c33e-a420-49c9-a623-d4f1de33f9da,Social Services
12ef978e-a523-4f1f-b47f-6605627c1a35,Agriculture
101dd064-161e-47e3-887b-d2ce8084aab1,Agriculture
101dd064-161e-47e3-887b-d2ce8084aab1,Demographics
c4f30008-db6d-45b5-8103-f363933b40ff,Energy
26d515db-e29d-4c36-b4c0-f50197650344,Environment
8c6bba10-fa7d-4e47-9a0d-e5441425107e,Elections
17aadb02-dc03-483b-8f25-60c26546e858,Elections
17aadb02-dc03-483b-8f25-60c26546e858,Social Services
90d1e929-6e80-422c-a977-1f9e3d97741b,Water
db6d1659-1d9e-4dd4-bda5-c8dac591ff63,Criminal Justice
db6d1659-1d9e-4dd4-bda5-c8dac591ff63,Geospatial
5dfc1de4-9f25-4170-b7f4-1488137dd79c,Science & Research
5dfc1de4-9f25-4170-b7f4-1488137dd79c,Climate
5dfc1de4-9f25-4170-b7f4-1488137dd79c,Health
3929fd81-bf94-490a-b347-e9c719c904bf,Science & Research
3929fd81-bf94-490a-b347-e9c719c904bf,Business
a1f0e78c-92ea-43c4-895e-bd5a28c9dfd6,Finance
a1f0e78c-92ea-43c4-895e-bd5a28c9dfd6,Transportation
b4e94387-e489-4939-942d-e1075134b9b9,Health
d4d356ab-030b-49c4-8160-521a562318f6,Science & Research
d4d356ab-030b-49c4-8160-521a562318f6,Agriculture
d4d356ab-030b-49c4-8160-521a562318f6,Health
cd89212e-0d59-4cbe-a0d4-9b82e7ad5fee,Science & Research
cd89212e-0d59-4cbe-a0d4-9b82e7ad5fee,Geospatial
e5b89226-4210-44e7-b200-22a74f084cc1,Environment
e5b89226-4210-44e7-b200-22a74f084cc1,Climate
e5b89226-4210-44e7-b200-22a74f084cc1,Business
130c06d9-2675-4c9b-966c-062f281d1ed3,Science & Research
130c06d9-2675-4c9b-966c-062f281d1ed3,Labor
130c06d9-2675-4c9b-966c-062f281d1ed3,Transportation
f530e080-4088-4f0a-804c-bafc30088f0b,Agriculture
f530e080-4088-4f0a-804c-bafc30088f0b,Public Safety
4a30d3e3-fc03-440d-b0c6-be28280c56c8,Water
4a30d3e3-fc03-440d-b0c6-be28280c56c8,Education
ba2de0ac-f4ec-4362-b3e9-b772a006ae75,Public Safety
96d0e557-822e-49aa-8e3b-5c900c9b8c4a,Environment
96d0e557-822e-49aa-8e3b-5c900c9b8c4a,Energy
684678ca-3d98-4051-90cf-fc4624311d4b,Environment
684678ca-3d98-4051-90cf-fc4624311d4b,Finance
72a1e48f-d098-4589-8e0e-745ecfccaa8a,Water
72a1e48f-d098-4589-8e0e-745ecfccaa8a,Elections
72a1e48f-d098-4589-8e0e-745ecfccaa8a,Demographics
53ecf628-4061-4b25-be23-37fe3914f037,Education
73606948-6849-4159-8419-dc8c3e54c2fe,Social Services
73606948-6849-4159-8419-dc8c3e54c2fe,Environment
73606948-6849-4159-8419-dc8c3e54c2fe,Elections
60e9e83e-7e08-4733-9531-8782da0156fc,Weather
60e9e83e-7e08-4733-9531-8782da0156fc,Finance
024a4076-a7de-4e06-89f6-765accaed7a1,Science & Research
970aa558-bdab-4df6-b44c-c5c664c30cd7,Geospatial
970aa558-bdab-4df6-b44c-c5c664c30cd7,Climate
970aa558-bdab-4df6-b44c-c5c664c30cd7,Business
f1657524-19a3-440d-a987-bb7ff5466f28,Education
f1657524-19a3-440d-a987-bb7ff5466f28,Climate
f1657524-19a3-440d-a987-bb7ff5466f28,Geospatial
be55ae87-0386-456e-a263-210fbc7d9bdf,Climate
965e9de1-2fc4-4ea9-9dd9-38e593c16666,Elections
3deca39a-7392-4cc1-90df-901e79b72ad3,Agriculture
3deca39a-7392-4cc1-90df-901e79b72ad3,Environment
3deca39a-7392-4cc1-90df-901e79b72ad3,Finance
cf51bdbd-43d4-4fe9-94e0-f60f98b8d5ae,Housing
cf51bdbd-43d4-4fe9-94e0-f60f98b8d5ae,Public Safety
aa90f87a-60ea-4494-b33a-cab1f6a57037,Business
aa90f87a-60ea-4494-b33a-cab1f6a57037,Demographics
aa90f87a-60ea-4494-b33a-cab1f6a57037,Climate
7d7b0d5a-fd6c-4148-9ea1-6561310c1807,Climate
46acd74b-2040-4581-af3f-3a2d369e17db,Social Services
46acd74b-2040-4581-af3f-3a2d369e17db,Climate
46acd74b-2040-4581-af3f-3a2d369e17db,Criminal Justice
a54f0b9c-dfba-4f74-b35a-d6bea1875d09,Demographics
809d7d26-3ccf-4b3a-8617-b143d5448efa,Geospatial
08d4db02-a101-4da1-a210-7c1f877a967c,Education
08d4db02-a101-4da1-a210-7c1f877a967c,Business
84d2504b-7455-4b33-9c9c-80db7f98e475,Public Safety
84d2504b-7455-4b33-9c9c-80db7f98e475,Labor
84d2504b-7455-4b33-9c9c-80db7f98e475,Health
8d5f3c8a-b5a1-413b-927a-cc6b9b4b219d,Agriculture
8d5f3c8a-b5a1-413b-927a-cc6b9b4b219d,Social Services
1ed9147b-03be-4b79-b9c2-a67bc4a03c0a,Public Safety
9e47ba84-3ab0-4967-8e20-aa1841a2f397,Agriculture
210d00aa-f120-44a0-8f7d-44db72484fae,Water
2fb89b21-910a-4fe0-b968-4889db2f5724,Demographics
d86de225-f520-441e-8c4c-5a67df926f5a,Climate
d86de225-f520-441e-8c4c-5a67df926f5a,Energy
dad7546b-1d33-473b-a9db-3fea2f5ca875,Business
35cf7aa5-e000-489a-a79d-98cf8a965b6a,Water
35cf7aa5-e000-489a-a79d-98cf8a965b6a,Health
35cf7aa5-e000-489a-a79d-98cf8a965b6a,Demographics
cf61a823-ec67-4fbe-b4ba-6aaefdd46ce0,Weather
cf61a823-ec67-4fbe-b4ba-6aaefdd46ce0,Water
cf61a823-ec67-4fbe-b4ba-6aaefdd46ce0,Social Services
5a854614-0f0b-4968-95c0-bce40b55e990,Demographics
5a854614-0f0b-4968-95c0-bce40b55e990,Water
1a53c5e1-5323-48e0-a9a3-d3092fdccc58,Finance
e45fd98e-d40b-439f-ad14-ce841aba431b,Transportation
e45fd98e-d40b-439f-ad14-ce841aba431b,Finance
5e6b6c0f-b9c9-40a8-958f-cd07df6a8bc2,Climate
5e6b6c0f-b9c9-40a8-958f-cd07df6a8bc2,Housing
15d5a37a-2fe2-4f3c-8042-4d9cf0b93498,Finance
15d5a37a-2fe2-4f3c-8042-4d9cf0b93498,Elections
15d5a37a-2fe2-4f3c-8042-4d9cf0b93498,Demographics
486b97aa-d825-4b71-9811-8b76c6531528,Public Safety
eb8869d9-5ae7-4659-af6c-430ae6b4fe15,Education
4a21f5fe-452f-460d-b4f8-2a2e58ddfd41,Weather
4a21f5fe-452f-460d-b4f8-2a2e58ddfd41,Finance
ab89cf80-d433-4bc1-aaa5-407abbe06d1c,Weather
ab89cf80-d433-4bc1-aaa5-407abbe06d1c,Public Safety
ab89cf80-d433-4bc1-aaa5-407abbe06d1c,Labor
f89b7ba5-928b-4158-918a-8c2ba7df2a30,Energy
f89b7ba5-928b-4158-918a-8c2ba7df2a30,Weather
27a39f9d-44d9-4021-b119-ad95323749ed,Health
3401ec5c-22a1-47f4-947f-487bd85bda8d,Demographics
3401ec5c-22a1-47f4-947f-487bd85bda8d,Housing
3401ec5c-22a1-47f4-947f-487bd85bda8d,Weather
966bc498-bef2-4abd-8dcc-0c05eba44594,Education
966bc498-bef2-4abd-8dcc-0c05eba44594,Social Services
966bc498-bef2-4abd-8dcc-0c05eba44594,Business
d495b8ef-5067-4609-b1a4-cf96790c9254,Business
d495b8ef-5067-4609-b1a4-cf96790c9254,Labor
3b2e4f45-6b53-4ff5-a7b6-a8fffbf0a2b1,Finance
014916d9-2670-41ad-8b4f-ceac8e1148e2,Labor
014916d9-2670-41ad-8b4f-ceac8e1148e2,Education
3d6ee45c-86c6-4099-aa14-6e5894dcac5f,Business
3d6ee45c-86c6-4099-aa14-6e5894dcac5f,Education
d44fa1e2-1da0-447b-81b5-420411c60568,Science & Research
393920b5-a7d0-4bf0-bc9c-77a63e75ab5b,Social Services
393920b5-a7d0-4bf0-bc9c-77a63e75ab5b,Finance
393920b5-a7d0-4bf0-bc9c-77a63e75ab5b,Elections
2e3db5d6-6eef-42c6-83bd-887883c3db50,Demographics
19337668-6850-4448-8872-e66d28d8f111,Demographics
19337668-6850-4448-8872-e66d28d8f111,Science & Research
4b8944cd-6775-42a0-91b8-b1e4b85549e3,Social Services
b9f6ac45-d722-4cfe-9713-6682b4dab0b4,Labor
b9f6ac45-d722-4cfe-9713-6682b4dab0b4,Science & Research
b9f6ac45-d722-4cfe-9713-6682b4dab0b4,Environment
8b0c5380-fde4-4013-b214-99f00629cd0b,Water
8a5bdf5b-2f60-4613-806e-03f54dd58c95,Criminal Justice
8a5bdf5b-2f60-4613-806e-03f54dd58c95,Labor
8a5bdf5b-2f60-4613-806e-03f54dd58c95,Water
c1abcbd2-c9a1-4bca-871a-6a6af092b111,Water
c1abcbd2-c9a1-4bca-871a-6a6af092b111,Science & Research
c1abcbd2-c9a1-4bca-871a-6a6af092b111,Transportation
529bcd00-0b8a-4452-86a0-9b0d3e212851,Energy
dadeb4b5-6317-4066-a178-e65fad1eb410,Demographics
c115b5e9-480e-4661-907c-30606f37e7a6,Environment
c115b5e9-480e-4661-907c-30606f37e7a6,Elections
40679a61-2079-41a3-ba47-b50f17210299,Weather
21bc34fb-3369-49a8-8c52-f02da35220ed,Weather
21bc34fb-3369-49a8-8c52-f02da35220ed,Finance
5d7a4653-cb31-40b4-b757-8073f09aa987,Science & Research
5d7a4653-cb31-40b4-b757-8073f09aa987,Criminal Justice
d90d4571-ac40-4682-bc42-f3ca4b3e7aff,Criminal Justice
e8315af0-577e-4f84-90c0-ad09d03a0c88,Energy
24063b8e-f3b3-4b69-a377-07840b4cd20a,Science & Research
24063b8e-f3b3-4b69-a377-07840b4cd20a,Demographics
24063b8e-f3b3-4b69-a377-07840b4cd20a,Transportation
230a78b0-fbb1-4c44-b9f2-3184fb10f415,Transportation
