dataset_uuid,organization_uuid,name,description,access_level,license,metadata_created,metadata_modified,maintainer_email,maintainer_name,identifier
3cce10ba-0fe2-4566-959d-ad38e8c8fe7a,7b30979e-2805-5bdb-b8d7-7122baf8a47b,U.S. Department of Water Dataset 2013,Federal dataset for u.s. department of water dataset 2013. Includes historical records and current measurements across multiple geographic regions.,public,License Not Specified,2016-04-08 15:33:32,2022-11-11 14:46:56,data@faa.gov,Statistics Division,u-s-department-of-water-dataset-2013-3cce10ba
b6c11614-8c6a-44d5-a77c-c34053b51db1,877f0cfd-1a57-54ad-8616-23509f53d594,U.S. Fish and Open Data: Housing,This dataset contains housing data collected by federal agencies. It covers key indicators relevant to u.s. fish and open data: housing and is updated periodically.,public,Other (Open),2015-05-29 18:17:42,2024-03-22 14:57:56,noaa.data@noaa.gov,Data Management,u-s-fish-and-open-data-housing-b6c11614
7533850a-d6a0-46ee-8327-1e1be81361c4,81a78c8e-2f45-5900-9dc6-29316659f33a,Criminal Justice Indicators Dashboard,This dataset contains criminal justice data collected by federal agencies. It covers key indicators relevant to criminal justice indicators dashboard and is updated periodically.,public,Other (Open),2016-04-13 05:45:36,2021-08-16 09:04:37,opa@ssa.gov,Open Data,criminal-justice-indicators-dashboard-7533850a
e6cdd520-a232-43f2-a5e3-08709880202f,d4c3c80c-8abd-5cd3-8818-8b5b10f5f257,U.S. Department of Open Data: Water,Federal dataset for u.s. department of open data: water. Includes historical records and current measurements across multiple geographic regions.,public,Other (Open),2017-03-04 01:52:36,2021-11-09 23:14:08,nps_data@nps.gov,Data Management,u-s-department-of-open-data-water-e6cdd520
96afb656-f40c-4d95-9f2f-07de12ad0ab6,d4c3c80c-8abd-5cd3-8818-8b5b10f5f257,State-Level Health Trends 2020-2021,This dataset contains health data collected by federal agencies. It covers key indicators relevant to state-level health trends 2020-2021 and is updated periodically.,public,U.S. Government Work,2019-10-15 05:33:57,2020-12-03 22:34:57,nps_data@nps.gov,Data Management,state-level-health-trends-2020-2021-96afb656
f221d0fc-5387-440b-9c9f-b519459eebc8,81a78c8e-2f45-5900-9dc6-29316659f33a,City-Level Transportation Trends 2021-2022,This dataset contains transportation data collected by federal agencies. It covers key indicators relevant to city-level transportation trends 2021-2022 and is updated periodically.,public,Creative Commons Attribution,2017-08-23 13:31:58,2022-04-18 20:31:32,opa@ssa.gov,Open Data,city-level-transportation-trends-2021-2022-f221d0fc
947bd87a-a58e-483e-822e-87613e45ceb8,ea548bb9-4b2c-5f08-be80-218c30e7a80e,Education Indicators Dashboard,"Open government dataset providing detailed education information. Suitable for academic research, journalism, and data science applications.",public,Creative Commons CCZero,2010-11-29 15:20:57,2021-12-06 21:50:45,census.data@census.gov,Data Dissemination,education-indicators-dashboard-947bd87a
68d07cd1-7aef-4e5b-b78b-dfb91fd9add6,ce969544-a876-5089-a4f4-33b84dbb3aea,National Institutes of Social Services Dataset 2016,Federal dataset for national institutes of social services dataset 2016. Includes historical records and current measurements across multiple geographic regions.,public,Open Data Commons Public Domain,2013-08-16 03:53:47,2023-08-28 03:50:39,gs-w_data@usgs.gov,Data Management,national-institutes-of-social-services-dataset-2016-68d07cd1
7e42e789-613f-4ef4-89b0-7cff96cf6cf5,3eaccee0-381b-5fbe-af5a-5522264844df,Federal Science & Research Database 2016,This dataset contains science & research data collected by federal agencies. It covers key indicators relevant to federal science & research database 2016 and is updated periodically.,public,Creative Commons CCZero,2015-12-09 19:27:15,2024-01-19 00:58:51,data@dol.gov,Chief Data Officer,federal-science-research-database-2016-7e42e789
a51080c6-9d9e-44fe-958f-6c6b2ce96d3c,17eef301-f812-5976-9a91-c4ccbb932885,Education Indicators Dashboard,"Open government dataset providing detailed education information. Suitable for academic research, journalism, and data science applications.",public,License Not Specified,2017-04-25 20:09:11,2021-07-29 04:08:33,dot.data@dot.gov,Data Services,education-indicators-dashboard-a51080c6
406dde52-ca30-4ca5-ae15-39774b13f5e2,81a78c8e-2f45-5900-9dc6-29316659f33a,Public Safety Statistics by Urban (2011),"Open government dataset providing detailed public safety information. Suitable for academic research, journalism, and data science applications.",public,U.S. Government Work,2020-11-20 01:17:00,2024-06-13 06:12:58,opa@ssa.gov,Open Data,public-safety-statistics-by-urban-2011-406dde52
193c3ab4-3499-4559-ab27-ff58ed617e16,877f0cfd-1a57-54ad-8616-23509f53d594,National Water Inventory 2014,This dataset contains water data collected by federal agencies. It covers key indicators relevant to national water inventory 2014 and is updated periodically.,public,Creative Commons Attribution,2019-11-17 00:22:15,2023-04-14 04:57:25,noaa.data@noaa.gov,Data Management,national-water-inventory-2014-193c3ab4
ca961e56-f04a-4610-835e-bd837778be62,ea0ed734-92dc-575b-87ae-b4491b0a52e3,National Housing Inventory 2019,"Open government dataset providing detailed housing information. Suitable for academic research, journalism, and data science applications.",public,License Not Specified,2010-09-15 03:38:44,2020-11-09 22:33:52,data@dir.texas.gov,Data Governance,national-housing-inventory-2019-ca961e56
4249eaa3-e78a-4a7e-98ef-64b8ee9dd1c0,ea0ed734-92dc-575b-87ae-b4491b0a52e3,National Housing Survey Results,This dataset contains housing data collected by federal agencies. It covers key indicators relevant to national housing survey results and is updated periodically.,restricted public,Creative Commons Attribution,2017-07-21 15:29:21,2024-11-26 10:35:08,data@dir.texas.gov,Data Governance,national-housing-survey-results-4249eaa3
590864be-2ca6-4a7b-b05b-4e8045d7adc0,ce969544-a876-5089-a4f4-33b84dbb3aea,Demographics Monitoring Records 2018,This dataset contains demographics data collected by federal agencies. It covers key indicators relevant to demographics monitoring records 2018 and is updated periodically.,public,U.S. Government Work,2018-09-17 00:53:30,2024-08-27 10:05:42,gs-w_data@usgs.gov,Data Management,demographics-monitoring-records-2018-590864be
e08d9d2e-b0ed-48c7-8693-6567db9349df,b9c8c37c-1d4c-5321-99f8-66b7c4a96293,Regional Health Survey Results,Comprehensive health statistics for research and policy analysis. Data sourced from official government records and surveys.,public,License Not Specified,2014-10-26 08:39:34,2020-12-30 16:48:43,femadata@fema.dhs.gov,OpenFEMA,regional-health-survey-results-e08d9d2e
7263f68d-01e4-4ac6-af2b-1b08a39ac17d,d4c3c80c-8abd-5cd3-8818-8b5b10f5f257,Climate Statistics by ZIP Code (2015),"Open government dataset providing detailed climate information. Suitable for academic research, journalism, and data science applications.",public,Creative Commons Attribution,2013-05-26 23:39:16,2023-08-21 22:13:40,nps_data@nps.gov,Data Management,climate-statistics-by-zip-code-2015-7263f68d
c73a4eb1-b160-4363-af08-d6c6969e2073,d4c3c80c-8abd-5cd3-8818-8b5b10f5f257,Federal Public Safety Database 2023,"Open government dataset providing detailed public safety information. Suitable for academic research, journalism, and data science applications.",public,Creative Commons Attribution,2015-06-18 12:44:15,2021-09-03 03:22:13,nps_data@nps.gov,Data Management,federal-public-safety-database-2023-c73a4eb1
946be413-20be-48c9-ae6f-11843b10b011,05cef825-2b53-52ec-98ae-1232be6a74a7,City-Level Geospatial Survey Results,Federal dataset for city-level geospatial survey results. Includes historical records and current measurements across multiple geographic regions.,public,Open Data Commons Public Domain,2016-11-22 08:15:42,2020-05-26 21:16:44,nasa-data@nasa.gov,Data Services,city-level-geospatial-survey-results-946be413
0f218028-ca0e-4cfb-9302-939db76bc1d3,05cef825-2b53-52ec-98ae-1232be6a74a7,Annual Environment Report - U.S. Geological Survey,Comprehensive environment statistics for research and policy analysis. Data sourced from official government records and surveys.,public,Creative Commons CCZero,2013-09-08 20:23:29,2021-03-14 19:42:20,nasa-data@nasa.gov,Data Services,annual-environment-report-u-s-geological-survey-0f218028
74a5da5a-c643-4b79-b521-04ab9624101a,28fe1fbe-4f76-5fb3-b3a6-ded13e2faa90,National Oceanic and Open Data: Social Services,Comprehensive social services statistics for research and policy analysis. Data sourced from official government records and surveys.,public,Creative Commons CCZero,2011-09-29 16:49:58,2021-06-21 20:40:07,cdcinfo@cdc.gov,Public Health Data,national-oceanic-and-open-data-social-services-74a5da5a
0c76a04f-ef93-44b9-be23-f449f300fbe7,33a3d471-d1cf-551f-ad4f-b99ae751c997,NASA Open Data: Energy,Federal dataset for nasa open data: energy. Includes historical records and current measurements across multiple geographic regions.,public,License Not Specified,2020-12-10 14:40:45,2020-07-15 08:46:31,blsdata@bls.gov,Data Policy,nasa-open-data-energy-0c76a04f
c7c4e2cd-73b6-45e0-90c4-5dbd2ac18ee7,ce969544-a876-5089-a4f4-33b84dbb3aea,State of California Open Data: Water,This dataset contains water data collected by federal agencies. It covers key indicators relevant to state of california open data: water and is updated periodically.,public,Other (Open),2015-03-06 00:12:38,2024-08-15 12:06:01,gs-w_data@usgs.gov,Data Management,state-of-california-open-data-water-c7c4e2cd
58da1201-b675-407b-beb3-c3fb7c53a697,17eef301-f812-5976-9a91-c4ccbb932885,Federal Demographics Database 2022,"Open government dataset providing detailed demographics information. Suitable for academic research, journalism, and data science applications.",public,U.S. Government Work,2016-06-11 01:31:34,2022-06-04 22:38:11,dot.data@dot.gov,Data Services,federal-demographics-database-2022-58da1201
2284f339-29e1-45d8-aca7-a38c851a5f4c,d4c3c80c-8abd-5cd3-8818-8b5b10f5f257,Bureau of Labor Open Data: Business,"Open government dataset providing detailed business information. Suitable for academic research, journalism, and data science applications.",public,Other (Open),2013-12-16 06:50:27,2022-09-23 07:23:56,nps_data@nps.gov,Data Management,bureau-of-labor-open-data-business-2284f339
ed41ef8e-5cad-4e15-aef1-3cd20db2bc3f,47f1c7c4-b955-570a-95c9-c989daae1511,ZIP Code Education Survey Results,Comprehensive education statistics for research and policy analysis. Data sourced from official government records and surveys.,public,Creative Commons Attribution,2019-03-14 03:48:12,2023-06-07 00:04:17,data@who.int,Global Data,zip-code-education-survey-results-ed41ef8e
830e10d6-b90e-49ea-9992-197f8fffd281,a9817270-ab22-5d9a-bb87-c241b4039796,Federal Transportation Database 2016,This dataset contains transportation data collected by federal agencies. It covers key indicators relevant to federal transportation database 2016 and is updated periodically.,public,Creative Commons Attribution,2018-08-15 02:44:17,2022-12-01 00:12:45,eddata@ed.gov,Data Quality Group,federal-transportation-database-2016-830e10d6
a099b877-c55b-4093-a393-0f7826832caf,055bfdfa-c4cf-5c04-98fc-353d22c8f47d,Business Monitoring Records 2022,Federal dataset for business monitoring records 2022. Includes historical records and current measurements across multiple geographic regions.,public,Other (Open),2020-08-10 08:45:49,2024-06-26 02:09:56,data@epa.gov,Data Governance,business-monitoring-records-2022-a099b877
98307994-addb-4cb4-9cb0-c3477533fcf0,05cef825-2b53-52ec-98ae-1232be6a74a7,Federal Aviation Administration Health Dataset 2022,Comprehensive health statistics for research and policy analysis. Data sourced from official government records and surveys.,restricted public,Other (Open),2010-12-05 03:37:31,2024-06-05 20:34:36,nasa-data@nasa.gov,Data Services,federal-aviation-administration-health-dataset-2022-98307994
bec57d16-af35-4411-9a3c-6b1cfdc5b33e,7b30979e-2805-5bdb-b8d7-7122baf8a47b,Annual Public Safety Report - U.S. Geological Survey,Comprehensive public safety statistics for research and policy analysis. Data sourced from official government records and surveys.,public,Creative Commons Attribution,2011-02-04 22:34:42,2024-10-06 22:21:05,data@faa.gov,Statistics Division,annual-public-safety-report-u-s-geological-survey-bec57d16
708bfbe8-6021-4241-9da5-bde9b1393127,1cfe6182-d24e-55cd-bf9c-ed4571e81522,Federal Elections Database 2013,"Open government dataset providing detailed elections information. Suitable for academic research, journalism, and data science applications.",restricted public,U.S. Government Work,2019-05-24 23:27:32,2021-09-08 03:34:49,opendata@records.nyc.gov,Open Data Team,federal-elections-database-2013-708bfbe8
535aa450-120b-46ce-be2e-c6589cb4418e,2e700355-61d6-530f-b2ef-15217fcfd96f,ZIP Code Social Services Survey Results,Comprehensive social services statistics for research and policy analysis. Data sourced from official government records and surveys.,restricted public,U.S. Government Work,2012-12-29 01:57:06,2020-08-15 05:28:10,dataportal@cityofchicago.org,Data Analytics,zip-code-social-services-survey-results-535aa450
46eda1db-d126-44e8-a931-e0e0249083e3,d4c3c80c-8abd-5cd3-8818-8b5b10f5f257,Agriculture Monitoring Records 2016,"Open government dataset providing detailed agriculture information. Suitable for academic research, journalism, and data science applications.",public,Creative Commons Attribution,2020-11-22 17:15:49,2022-08-10 12:09:47,nps_data@nps.gov,Data Management,agriculture-monitoring-records-2016-46eda1db
b399a46d-18f5-4ae9-8cce-602ffe7247e9,17eef301-f812-5976-9a91-c4ccbb932885,Urban Science & Research Trends 2023-2024,Comprehensive science & research statistics for research and policy analysis. Data sourced from official government records and surveys.,public,License Not Specified,2014-06-05 17:03:42,2021-09-05 03:32:24,dot.data@dot.gov,Data Services,urban-science-research-trends-2023-2024-b399a46d
ed525b40-962c-46da-964f-fdbb9530e808,877f0cfd-1a57-54ad-8616-23509f53d594,Annual Criminal Justice Report - Federal Emergency Management,This dataset contains criminal justice data collected by federal agencies. It covers key indicators relevant to annual criminal justice report - federal emergency management and is updated periodically.,public,Open Data Commons Public Domain,2013-08-15 22:57:43,2024-03-21 07:38:43,noaa.data@noaa.gov,Data Management,annual-criminal-justice-report-federal-emergency-management-ed525b40
